player,balls_faced,total_runs,fours,sixes,dismissals,pp_runs,death_runs,batting_avg,strike_rate,boundary_pct,balls_bowled,wickets,economy,bowl_avg,strike_rate_bowl,dot_pct,pp_wickets,death_wickets,stumpings,role,ewr_wpa_bat,rwpa_powerplay_bat,rwpa_middle_bat,rwpa_death_bat,ewr_wpa_bow,rwpa_powerplay_bow,rwpa_middle_bow,rwpa_death_bow,fran_runs,fran_balls_faced,fran_sr,fran_wickets,fran_balls_bowled,fran_economy,combined_ewr_wpa,recency_bonus,final_score,in_recent_squad
A Symonds,781.0,974.0,74.0,41.0,26.0,72.0,293.0,37.46153846153846,124.71190781049937,0.147247119078105,540.0,23.0,7.711111111111111,30.17391304347826,23.47826086956522,0.35185185185185186,5.0,6.0,0.0,All-rounder,0.356593235738213,-0.8172552684222933,1.4112681612587747,-0.22372209362560977,0.5962216944103069,0.5330881526952962,0.14039464216111552,-0.04413767297886563,135.0,143.0,94.4055944055944,1.0,24.0,10.25,0.47640746507425996,0.0,0.47640746507425996,False
G Coetzee,22.0,14.0,0.0,1.0,4.0,0.0,11.0,3.5,63.63636363636363,0.045454545454545456,216.0,13.0,9.916666666666666,27.46153846153846,16.615384615384617,0.3287037037037037,3.0,7.0,0.0,Bowler,-0.3117662081249494,0.0,-0.06175441229645595,-0.6751475341806972,0.43259288796177464,0.4724009256274621,-0.13332943025896582,0.15360373814352477,14.0,22.0,63.63636363636363,13.0,216.0,9.916666666666666,0.43259288796177464,0.1,0.47585217675795216,True
MJ Guptill,196.0,270.0,24.0,15.0,12.0,218.0,0.0,22.5,137.75510204081633,0.1989795918367347,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Batsman,0.4659736249368383,0.6124748124103354,-0.07517869386071574,0.0,0.0,0.0,0.0,0.0,57.0,55.0,103.63636363636364,0.0,0.0,0.0,0.4659736249368383,0.0,0.4659736249368383,False
SR Tendulkar,2044.0,2334.0,296.0,29.0,71.0,1143.0,224.0,32.87323943661972,114.18786692759295,0.15900195694716243,37.0,0.0,9.567567567567567,999.0,999.0,0.10810810810810811,0.0,0.0,0.0,Batsman,0.4603679273182566,0.5143978108627518,-0.19801041721822085,0.15073740149150827,-0.15731180310900747,0.0,-0.08587662251361891,-0.19898529122431355,2334.0,2044.0,114.18786692759295,0.0,37.0,9.567567567567567,0.4603679273182566,0.0,0.4603679273182566,False
A Nehra,63.0,41.0,3.0,1.0,8.0,0.0,41.0,5.125,65.07936507936508,0.06349206349206349,1974.0,121.0,7.711246200607903,20.96694214876033,16.31404958677686,0.40425531914893614,45.0,63.0,0.0,Bowler,0.04103051239331848,0.0,0.0,0.060568851628232036,0.3781397672057723,-1.0093536118282513,0.467768488053231,0.9254716959535246,3.0,13.0,23.076923076923077,14.0,280.0,7.65,0.3781397672057723,0.0,0.3781397672057723,False
D Brevis,176.0,230.0,17.0,16.0,10.0,81.0,0.0,23.0,130.6818181818182,0.1875,3.0,1.0,16.0,8.0,3.0,0.3333333333333333,0.0,1.0,0.0,Batsman,0.33240945548582396,-0.21870071890532022,0.623635594352749,-0.015864717321975766,-0.0018237519698452143,0.0,0.0,-0.020061271668297357,230.0,176.0,130.6818181818182,1.0,3.0,16.0,0.33240945548582396,0.1,0.3656504010344064,True
TA Boult,82.0,83.0,5.0,3.0,7.0,0.0,76.0,11.857142857142858,101.21951219512195,0.0975609756097561,2424.0,128.0,8.096534653465346,25.5546875,18.9375,0.4067656765676568,63.0,50.0,0.0,Bowler,-0.44922833857879585,0.0,-0.006319722810764161,-0.6072604469553959,0.3282103518861925,2.3017918389562304,-1.2779062033374715,-0.6916132744270446,1.0,5.0,20.0,40.0,667.0,7.799100449775112,0.3282103518861925,0.1,0.3610313870748118,True
KV Sharma,306.0,351.0,20.0,17.0,25.0,7.0,247.0,14.04,114.70588235294117,0.12091503267973856,1520.0,82.0,8.407894736842104,25.975609756097562,18.536585365853657,0.31776315789473686,7.0,8.0,0.0,All-rounder,1.321045165667849,0.0966008579984726,0.4820733989757888,0.8718851406218081,-0.6085728803769541,0.2754009154384464,-1.0988411542171062,0.20285605155216066,49.0,42.0,116.66666666666667,13.0,189.0,6.888888888888889,0.35623614264544745,0.0,0.35623614264544745,False
RE Levi,74.0,83.0,10.0,4.0,6.0,62.0,0.0,13.833333333333334,112.16216216216218,0.1891891891891892,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Wicketkeeper,0.7093812076014616,0.8999853859523044,0.0969827977038037,0.0,0.0,0.0,0.0,0.0,83.0,74.0,112.16216216216218,0.0,0.0,0.0,0.3546906038007308,0.0,0.3546906038007308,False
CRD Fernando,3.0,4.0,0.0,0.0,1.0,0.0,4.0,4.0,133.33333333333331,0.0,249.0,19.0,7.373493975903615,16.105263157894736,13.105263157894736,0.39759036144578314,7.0,7.0,0.0,Bowler,0.0025083173551075813,0.0,0.0,0.027591490906183392,0.3137229005808919,0.5607732782165218,0.159602107032437,-0.3688545448390437,4.0,3.0,133.33333333333331,19.0,249.0,7.373493975903615,0.3137229005808919,0.0,0.3137229005808919,False
J Yadav,38.0,40.0,2.0,1.0,2.0,0.0,31.0,20.0,105.26315789473684,0.07894736842105263,398.0,9.0,6.738693467336684,49.666666666666664,44.22222222222222,0.3844221105527638,4.0,1.0,0.0,Bowler,0.058179077013255205,0.0,0.07961719400060946,0.024492733286268276,0.28508108701719803,0.20881963198286818,-0.04762533299984885,0.14537531218120373,34.0,26.0,130.76923076923077,5.0,191.0,7.036649214659686,0.28508108701719803,0.1,0.31358919571891786,True
KD Karthik,3684.0,4842.0,466.0,161.0,189.0,396.0,1904.0,25.61904761904762,131.4332247557003,0.17019543973941367,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,37.0,Wicketkeeper,0.6174920748405552,-1.5580494473492457,-0.12344746060085965,2.304017419882196,0.0,0.0,0.0,0.0,748.0,639.0,117.05790297339593,0.0,0.0,0.0,0.3087460374202776,0.0,0.3087460374202776,False
S Gopal,173.0,180.0,19.0,2.0,13.0,0.0,135.0,13.846153846153847,104.04624277456647,0.12138728323699421,1000.0,53.0,8.148,25.62264150943396,18.867924528301888,0.317,8.0,6.0,0.0,All-rounder,0.019470760498850038,-0.10454244485517034,0.014471101374444944,0.11291853643602341,0.5365528600416827,0.035745198469317375,0.2424916872103801,0.27441256016323556,14.0,27.0,51.85185185185185,10.0,158.0,8.430379746835444,0.27801181027026634,0.1,0.305812991297293,True
DJ Jacobs,101.0,92.0,10.0,4.0,7.0,83.0,0.0,13.142857142857142,91.0891089108911,0.13861386138613863,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,Wicketkeeper,0.47840096638001267,0.6393321261471042,-0.018831862822533258,0.0,0.0,0.0,0.0,0.0,92.0,101.0,91.0891089108911,0.0,0.0,0.0,0.23920048319000634,0.0,0.23920048319000634,False
BB Sran,14.0,10.0,0.0,0.0,1.0,0.0,10.0,10.0,71.42857142857143,0.0,516.0,20.0,8.918604651162791,38.35,25.8,0.32558139534883723,6.0,7.0,0.0,Bowler,-0.15044257100361436,0.0,0.0,-0.47281950886850227,0.23693163505005727,0.00446282106514366,-0.15951345659869434,0.40575736564465775,3.0,3.0,100.0,0.0,25.0,12.239999999999998,0.23693163505005727,0.0,0.23693163505005727,False
JL Pattinson,13.0,15.0,2.0,0.0,1.0,0.0,15.0,15.0,115.38461538461537,0.15384615384615385,222.0,11.0,8.675675675675675,29.181818181818183,20.181818181818183,0.34684684684684686,4.0,4.0,0.0,Bowler,-0.017234110784217067,0.0,0.0,-0.057005135670871836,0.21470527917161347,0.31130100852294496,-0.0013113138356910144,-0.06627018860055764,15.0,13.0,115.38461538461537,11.0,222.0,8.675675675675675,0.21470527917161347,0.0,0.21470527917161347,False
R Dhawan,188.0,210.0,18.0,7.0,10.0,0.0,168.0,21.0,111.70212765957446,0.13297872340425532,693.0,27.0,7.982683982683983,34.148148148148145,25.666666666666668,0.2958152958152958,5.0,4.0,0.0,All-rounder,-0.11702848109895608,0.0,-0.5350601880540267,0.3993569493328967,0.494242030944921,-0.16805545044923859,0.2818711429542952,0.401822097355229,21.0,21.0,100.0,2.0,95.0,7.263157894736842,0.18860677492298245,0.0,0.18860677492298245,False
LMP Simmons,878.0,1079.0,109.0,44.0,27.0,542.0,56.0,39.96296296296296,122.89293849658314,0.17425968109339407,18.0,1.0,11.333333333333334,34.0,18.0,0.1111111111111111,0.0,1.0,0.0,Batsman,0.17205136459558648,0.5693242976212292,-0.22047675412603307,-0.17091743067880366,-0.07413099828114152,0.0,-0.05159880063342567,-0.14608386144961835,1079.0,878.0,122.89293849658314,1.0,18.0,11.333333333333334,0.17205136459558648,0.0,0.17205136459558648,False
STR Binny,700.0,880.0,66.0,35.0,44.0,18.0,397.0,20.0,125.71428571428571,0.1442857142857143,611.0,28.0,7.4926350245499185,27.25,21.821428571428573,0.32569558101472995,8.0,3.0,0.0,All-rounder,-0.7921865763188315,-0.5211564895151422,-0.03844268771466527,-0.2665382523598312,1.1088980039818699,1.0937495434656606,0.09974684081751653,-0.030151669794832376,8.0,5.0,160.0,0.0,6.0,9.0,0.1583557138315192,0.0,0.1583557138315192,False
Ramandeep Singh,106.0,170.0,8.0,13.0,6.0,2.0,95.0,28.333333333333332,160.37735849056605,0.19811320754716982,45.0,6.0,8.533333333333333,10.666666666666666,7.5,0.26666666666666666,0.0,4.0,0.0,Bowler,0.3622018585471416,0.03012144658012733,0.3610100973258796,0.07358027460730684,0.1376104852835904,0.0,0.1431870608539138,0.08616374795207021,45.0,42.0,107.14285714285714,6.0,41.0,8.048780487804878,0.1376104852835904,0.1,0.15137153381194945,True
N Rana,2015.0,2636.0,234.0,132.0,94.0,649.0,406.0,28.04255319148936,130.81885856079404,0.18163771712158808,185.0,10.0,8.205405405405406,25.3,18.5,0.31351351351351353,0.0,2.0,0.0,All-rounder,0.7178833860942581,-2.2047110505715923,2.5599622868022616,0.3733202399791361,-0.42829269279367077,-0.3110548812325719,-0.2849437502315301,0.09825306956875501,437.0,355.0,123.09859154929576,0.0,6.0,3.0,0.14479534665029364,0.0,0.14479534665029364,False
Arjun Tendulkar,9.0,13.0,0.0,1.0,1.0,0.0,13.0,13.0,144.44444444444443,0.1111111111111111,83.0,4.0,8.457831325301205,29.25,20.75,0.3614457831325301,1.0,2.0,0.0,Bowler,0.004922532835846661,0.0,0.0,0.0213309756220022,0.12816552839621373,0.38402478143858526,-0.09139332431959812,-0.11814103894100937,13.0,9.0,144.44444444444443,4.0,83.0,8.457831325301205,0.12816552839621373,0.1,0.1409820812358351,True
CJ McKay,15.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,53.333333333333336,0.0,42.0,1.0,8.571428571428571,60.0,42.0,0.3333333333333333,0.0,0.0,0.0,Bowler,0.0006526838612256431,0.0,0.0019580515836769294,0.0,0.11174489089979175,0.0008995037170984677,0.14176989666877246,0.048893269728057846,8.0,15.0,53.333333333333336,1.0,42.0,8.571428571428571,0.11174489089979175,0.0,0.11174489089979175,False
RJ Peterson,32.0,32.0,3.0,1.0,3.0,0.0,19.0,10.666666666666666,100.0,0.125,48.0,3.0,8.75,23.333333333333332,16.0,0.4375,0.0,2.0,0.0,Bowler,-0.062477227077861415,0.0,-0.022413013099183914,-0.09863661436417256,0.0991722776082051,0.03367749109732145,0.05960927761397492,0.06786818240203692,32.0,32.0,100.0,3.0,48.0,8.75,0.0991722776082051,0.0,0.0991722776082051,False
FA Allen,19.0,14.0,1.0,0.0,2.0,0.0,11.0,7.0,73.68421052631578,0.05263157894736842,91.0,2.0,8.967032967032967,68.0,45.5,0.2857142857142857,1.0,0.0,0.0,Bowler,-0.04446266177382933,0.0,-0.061243105378299495,-0.053423759196312974,0.07823371953328923,-0.047127518057378553,0.15115257370054336,0.0,8.0,7.0,114.28571428571428,1.0,24.0,11.5,0.07823371953328923,0.1,0.08605709148661815,True
